GENESIS-Tabelle: 31121-03-02-5-B
Baufertigstellungen: Wohnungen in Wohn- und;;;;;;
Nichtwohngebäuden (einschl. Umbau) - Jahressumme -;;;;;;
regionale Ebenen;;;;;;
Statistik der Baufertigstellungen;;;;;;
Wohnungen in Wohn- und Nichtwohngebäuden (Anzahl);;;;;;
2015;;;;;;
;;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung
;;Insgesamt;1 oder 2 Räume;3 Räume;4 Räume;5 oder mehr Räume
13072114;Warnow;1;0;0;0;1
13072115;Wasdow;-;-;-;-;-
13072116;Wiendorf;2;0;0;0;2
13072117;Wittenbeck;2;0;0;1;1
13072118;Zarnewanz;1;0;0;0;1
13072119;Zehna;1;0;0;0;1
13072120;Zepelin;1;0;0;0;1
13072121;Ziesendorf;3;0;0;1;2
13073001;Ahrenshagen-Daskow;8;-2;3;4;3
13073002;Ahrenshoop;8;1;5;0;2
13073003;Altefähr;5;1;-2;6;0
13073004;Altenkirchen;0;-1;1;0;0
13073005;Altenpleen;0;-1;1;0;0
13073006;Baabe;3;0;3;0;0
13073007;Bad Sülze, Stadt;1;1;1;-1;0
13073008;Bartelshagen II b. Barth;-;-;-;-;-
13073009;Barth, Stadt;19;11;20;26;-38
13073010;Bergen auf Rügen, Stadt;16;1;3;3;9
13073011;Binz;46;12;14;11;9
13073012;Born a. Darß;15;0;0;9;6
13073013;Breege;38;9;14;12;3
13073014;Buschvitz;2;0;0;1;1
13073015;Dettmannsdorf;0;0;1;-1;0
13073016;Deyelsdorf;0;0;0;0;0
13073017;Dierhagen;22;7;3;6;6
13073018;Divitz-Spoldershagen;1;0;0;0;1
13073019;Dranske;11;0;3;2;6
13073020;Drechow;0;0;0;0;0
13073021;Dreschvitz;0;0;0;0;0
13073022;Eixen;0;0;0;0;0
13073023;Elmenhorst;0;0;0;0;0
13073024;Franzburg, Stadt;-2;0;-1;-2;1
13073025;Fuhlendorf;19;1;4;11;3
13073026;Gager;-3;0;2;0;-5
13073027;Garz/Rügen, Stadt;7;1;1;2;3
13073028;Gingst;2;0;0;2;0
13073029;Glewitz;0;0;0;0;0
13073030;Glowe;10;2;4;2;2
13073031;Göhren;13;0;0;4;9
13073032;Grammendorf;0;0;0;0;0
13073033;Gransebieth;0;0;0;0;0
13073034;Gremersdorf-Buchholz;3;-1;5;0;-1
13073035;Grimmen, Stadt;37;32;1;2;2
13073036;Groß Kordshagen;0;0;0;0;0
13073037;Groß Mohrdorf;0;0;0;0;0
13073038;Gustow;5;0;1;3;1
13073039;Hugoldsdorf;0;0;0;0;0
13073040;Insel Hiddensee;3;0;1;3;-1
13073041;Jakobsdorf;0;0;0;-1;1
13073042;Karnin;1;0;1;0;0
13073043;Kenz-Küstrow;2;0;0;0;2
13073044;Klausdorf;2;0;0;0;2
13073045;Kluis;2;0;0;1;1
13073046;Kramerhof;9;0;0;3;6
13073047;Kummerow;3;5;0;-2;0
13073048;Lancken-Granitz;8;0;0;1;7
13073049;Lietzow;0;0;0;0;0
13073050;Lindholz;0;0;0;-1;1
13073051;Löbnitz;2;1;1;0;0
13073052;Lohme;5;0;0;4;1
13073053;Lüdershagen;2;0;0;1;1
13073054;Lüssow;1;0;0;0;1
13073055;Marlow, Stadt;5;0;0;2;3
13073056;Middelhagen;9;2;3;3;1
13073057;Millienhagen-Oebelitz;0;0;0;0;0
13073058;Neu Bartelshagen;0;0;0;0;0
13073059;Neuenkirchen;5;0;1;4;0
13073060;Niepars;4;0;1;1;2
13073061;Pantelitz;0;0;0;0;0
13073062;Papenhagen;2;-1;0;2;1
13073063;Parchtitz;11;4;3;2;2
13073064;Patzig;3;0;0;1;2
13073065;Poseritz;4;1;3;-2;2
13073066;Preetz;1;0;0;1;0
13073067;Prerow;12;3;5;3;1
13073068;Prohn;4;0;0;-1;5
13073069;Pruchten;5;0;1;3;1
13073070;Putbus, Stadt;51;22;12;7;10
13073071;Putgarten;1;0;1;0;0
13073072;Ralswiek;0;0;0;0;0
13073073;Rambin;2;0;0;0;2
13073074;Rappin;1;0;0;0;1
13073075;Ribnitz-Damgarten, Stadt;61;11;13;21;16
13073076;Richtenberg, Stadt;1;0;0;0;1
13073077;Saal;6;2;2;3;-1
13073078;Sagard;2;0;1;1;0
13073079;Samtens;4;0;0;1;3
13073080;Sassnitz, Stadt;0;-2;-15;10;7
13073081;Schaprode;0;-2;1;0;1
13073082;Schlemmin;1;0;1;0;0
13073083;Sehlen;4;0;0;3;1
13073084;Sellin;23;3;5;2;13
13073085;Semlow;0;0;0;-1;1
13073086;Splietsdorf;1;0;0;0;1
13073087;Steinhagen;7;6;1;0;0
13073088;Stralsund, Hansestadt;185;52;25;50;58
13073089;Süderholz;5;0;2;1;2
13073090;Sundhagen;3;1;1;-1;2
13073091;Thiessow;55;2;14;30;9
13073092;Trent;14;1;0;4;9
13073093;Tribsees, Stadt;4;0;0;2;2
13073094;Trinwillershagen;1;0;0;0;1
13073095;Ummanz;4;1;2;2;-1
13073096;Velgast;1;0;0;-1;2
13073097;Weitenhagen;0;0;0;0;0
13073098;Wendisch Baggendorf;0;0;0;0;0
13073099;Wendorf;0;0;0;0;0
13073100;Wieck a. Darß;12;1;3;0;8
13073101;Wiek;4;1;1;1;1
13073102;Wittenhagen;1;0;0;0;1
13073103;Wustrow;0;0;0;0;0
13073104;Zarrendorf;4;1;1;2;0
13073105;Zingst;28;5;8;13;2
13073106;Zirkow;0;0;0;0;0
13074001;Alt Meteln;1;0;0;0;1
13074002;Bad Kleinen;5;2;0;-1;4
13074003;Barnekow;3;1;1;0;1
13074004;Benz;0;0;0;0;0
13074005;Bernstorf;1;0;0;1;0
13074006;Bibow;0;0;0;0;0
13074007;Blowatz;3;0;2;1;0
13074008;Bobitz;11;1;1;6;3
13074009;Boiensdorf;4;1;0;1;2
13074010;Boltenhagen;23;1;13;7;2
13074011;Börzow;-;-;-;-;-
13074012;Brüsewitz;5;0;-1;2;4
13074013;Carlow;3;0;1;0;2
13074014;Cramonshagen;1;0;0;0;1
13074015;Dalberg-Wendelstorf;0;0;0;0;0
13074016;Damshagen;1;0;0;0;1
13074017;Dassow, Stadt;31;7;6;9;9
13074018;Dechow;0;0;0;0;0
13074019;Dorf Mecklenburg;17;2;4;0;11
13074020;Dragun;1;0;0;0;1
13074021;Gadebusch, Stadt;15;4;3;5;3
13074022;Gägelow;2;0;0;0;2
13074023;Glasin;0;0;0;0;0
13074024;Gottesgabe;1;0;0;1;0
13074025;Grambow;2;0;0;0;2
13074026;Grevesmühlen, Stadt;36;0;14;13;9
13074027;Grieben;0;0;0;0;0
13074028;Groß Molzahn;0;0;0;0;0
13074029;Groß Siemz;2;0;-1;0;3
13074030;Groß Stieten;4;5;-8;5;2
13074031;Hohen Viecheln;7;0;6;0;1
13074032;Hohenkirchen;3;0;0;1;2
13074033;Holdorf;0;0;0;0;0
13074034;Hornstorf;7;0;0;2;5
13074035;Insel Poel;10;0;4;4;2
13074036;Jesendorf;0;0;0;0;0
13074037;Kalkhorst;3;0;1;0;2
13074038;Klein Trebbow;14;0;1;2;11
13074039;Klütz, Stadt;5;0;1;1;3
13074040;Kneese;0;0;0;0;0
13074042;Königsfeld;1;0;0;0;1
13074043;Krembz;1;0;0;0;1
13074044;Krusenhagen;0;0;0;0;0
13074045;Lockwisch;0;0;0;0;0
13074046;Lübberstorf;0;0;0;0;0
13074047;Lübow;1;0;0;0;1
13074048;Lübstorf;3;0;0;2;1
13074049;Lüdersdorf;26;3;3;5;15
13074050;Lützow;3;0;0;1;2
13074051;Mallentin;-;-;-;-;-
13074052;Menzendorf;1;0;0;0;1
13074053;Metelsdorf;2;0;0;0;2
13074054;Mühlen Eichsen;5;0;0;1;4
13074055;Nesow;-;-;-;-;-
13074056;Neuburg;12;0;1;0;11
13074057;Neukloster, Stadt;15;0;1;6;8
13074058;Niendorf;0;0;0;0;0
13074059;Papenhusen;-;-;-;-;-
13074060;Passee;0;0;0;0;0
13074061;Perlin;0;0;-1;0;1
13074062;Pingelshagen;2;0;0;0;2
13074063;Plüschow;6;0;0;4;2
13074064;Pokrent;1;0;0;0;1
13074065;Rehna, Stadt;11;0;1;2;8
13074066;Rieps;1;0;0;0;1
13074067;Roduchelstorf;1;0;0;0;1
13074068;Roggendorf;4;0;1;1;2
13074069;Roggenstorf;1;0;0;0;1
13074070;Rögnitz;0;0;0;0;0
13074071;Rüting;2;0;0;0;2
13074072;Schildetal;2;0;0;0;2
13074073;Schlagsdorf;1;0;0;0;1
13074074;Schönberg, Stadt;11;0;1;3;7
13074075;Seehof;0;0;0;0;0
13074076;Selmsdorf;21;1;3;7;10
13074077;Testorf-Steinfort;2;0;1;1;0
13074078;Thandorf;0;0;0;0;0
13074079;Upahl;1;0;1;0;0
13074080;Utecht;4;0;1;0;3
13074081;Veelböken;3;1;0;0;2
13074082;Ventschow;1;0;0;0;1
13074083;Vitense;-;-;-;-;-
13074084;Warin, Stadt;6;0;0;2;4
13074085;Warnow;0;0;0;0;0
13074087;Wismar, Hansestadt;149;37;55;21;36
13074088;Zickhusen;0;0;0;0;0
13074089;Zierow;6;1;2;0;3
13074090;Zurow;5;-1;2;-1;5
13074091;Züsow;0;0;0;0;0
13074092;Wedendorfersee;0;0;0;0;0
13074093;Stepenitztal;7;0;2;3;2
13075001;Ahlbeck;1;0;0;0;1
13075002;Alt Tellin;0;0;0;0;0
13075003;Altwarp;0;0;0;0;0
13075004;Altwigshagen;0;0;0;0;0
13075005;Anklam, Stadt;8;1;0;7;0
13075006;Bandelin;3;0;1;2;0
13075007;Bargischow;3;1;1;0;1
13075008;Behrenhoff;3;0;0;-1;4
13075009;Bentzin;2;0;1;1;0
13075010;Benz;6;1;2;1;2
13075011;Bergholz;0;0;0;0;0
13075012;Blankensee;0;0;0;0;0
13075013;Blesewitz;0;0;0;0;0
13075014;Blumenhagen;-;-;-;-;-
13075015;Boldekow;0;0;0;0;0
13075016;Boock;0;0;0;0;0
13075017;Brietzig;0;0;0;0;0
13075018;Brünzow;3;0;0;1;2
13075019;Buddenhagen;-;-;-;-;-
13075020;Bugewitz;2;0;0;0;2
13075021;Buggenhagen;0;0;0;0;0
13075022;Butzow;1;0;0;1;0
13075023;Daberkow;0;0;0;0;0
13075024;Damerow;-;-;-;-;-
13075025;Dargelin;0;0;0;-1;1
13075026;Dargen;8;4;3;-1;2
13075027;Dersekow;3;-1;0;2;2
13075028;Diedrichshagen;3;0;1;1;1
13075029;Ducherow;4;0;1;1;2
13075030;Düvier;-;-;-;-;-
13075031;Eggesin, Stadt;6;0;0;5;1
13075032;Fahrenwalde;0;0;0;0;0
13075033;Ferdinandshof;0;0;0;0;0
13075034;Garz;0;0;0;0;0
13075035;Glasow;0;0;0;0;0
13075036;Görmin;1;0;0;0;1
13075037;Grambin;1;0;0;0;1
13075038;Grambow;1;0;0;1;0
13075039;Greifswald, Hansestadt;381;154;70;86;71
13075040;Gribow;1;0;0;0;1
13075041;Groß Kiesow;3;0;0;1;2
13075042;Groß Luckow;0;0;0;0;0
13075043;Groß Polzin;2;0;1;0;1
13075044;Gützkow, Stadt;6;0;0;2;4
13075045;Hammer a. d. Uecker;0;0;0;0;0
13075046;Hanshagen;3;0;0;1;2
13075047;Heinrichsruh;-;-;-;-;-
13075048;Heinrichswalde;0;0;0;0;0
13075049;Heringsdorf;32;0;6;10;16
13075050;Hinrichshagen;9;0;1;5;3
13075051;Hintersee;0;0;0;0;0
13075052;Hohendorf;-;-;-;-;-
13075053;Iven;0;0;0;0;0
13075054;Jarmen, Stadt;2;0;0;-1;3
13075055;Jatznick;1;0;0;0;1
13075056;Kamminke;0;0;0;0;0
13075057;Karlsburg;4;0;2;0;2
13075058;Karlshagen;5;0;0;3;2
13075059;Katzow;0;0;0;0;0
13075060;Kemnitz;6;0;0;3;3
13075061;Klein Bünzow;3;0;0;0;3
13075062;Klein Luckow;-;-;-;-;-
13075063;Koblentz;0;0;0;0;0
13075064;Kölzin;-;-;-;-;-
13075065;Korswandt;5;0;1;1;3
13075066;Koserow;21;4;9;5;3
13075067;Krackow;0;0;0;0;0
13075068;Krien;0;0;0;0;0
13075069;Kröslin;8;0;2;3;3
13075070;Kruckow;8;5;0;1;2
13075071;Krugsdorf;2;0;0;1;1
13075072;Krummin;4;0;0;1;3
13075073;Krusenfelde;0;0;0;0;0
13075074;Lassan, Stadt;0;0;0;0;0
13075075;Leopoldshagen;1;0;0;0;1
13075076;Levenhagen;1;0;0;0;1
13075077;Liepen;-;-;-;-;-
13075078;Liepgarten;3;0;1;0;2
13075079;Löcknitz;6;0;5;0;1
13075080;Loddin;7;2;-1;0;6
13075081;Loissin;1;0;0;1;0
13075082;Loitz, Stadt;2;0;0;0;2
13075083;Lubmin;15;0;2;6;7
13075084;Lübs;1;0;0;1;0
13075085;Luckow;0;0;0;0;0
13075086;Lühmannsdorf;1;0;0;1;0
13075087;Lütow;2;0;0;1;1
13075088;Medow;1;0;0;0;1
13075089;Meiersberg;1;0;0;0;1
13075090;Mellenthin;4;0;1;2;1
13075091;Mesekenhagen;3;0;0;0;3
13075092;Mölschow;0;0;0;0;0
13075093;Mönkebude;1;0;0;0;1
13075094;Murchin;3;1;1;-1;2
13075095;Nadrensee;0;0;0;0;0
13075096;Neetzow;-;-;-;-;-
13075097;Neu Boltenhagen;2;0;0;1;1
13075098;Neu Kosenow;0;0;0;0;0
13075099;Neuendorf A;-;-;-;-;-
13075100;Neuendorf B;-;-;-;-;-
13075101;Neuenkirchen;0;0;0;0;0
13075102;Neuenkirchen;7;0;1;1;5
13075103;Nieden;0;0;0;0;0
13075104;Papendorf;0;0;0;0;0
13075105;Pasewalk, Stadt;4;0;0;1;3
13075106;Peenemünde;0;0;0;0;0
13075107;Penkun, Stadt;0;0;0;0;0
13075108;Plöwen;0;0;0;0;0
13075109;Polzow;0;0;0;0;0
13075110;Postlow;0;0;0;0;0
13075111;Pudagla;4;0;0;1;3
13075112;Putzar;-;-;-;-;-
13075113;Ramin;1;0;0;0;1
13075114;Rankwitz;12;1;7;2;2
13075115;Rollwitz;1;0;1;0;0
13075116;Rossin;0;0;0;0;0
13075117;Rossow;0;0;0;0;0
13075118;Rothemühl;0;0;0;0;0
13075119;Rothenklempenow;0;0;0;0;0
13075120;Rubenow;2;0;0;0;2
13075121;Rubkow;1;0;0;1;0
13075122;Sarnow;1;0;0;0;1
13075123;Sassen-Trantow;1;0;0;1;0
13075124;Sauzin;1;0;0;0;1
13075125;Schmatzin;1;0;0;0;1
13075126;Schönwalde;0;0;0;0;0
13075127;Spantekow;0;0;0;0;0
13075128;Stolpe an der Peene;0;0;0;0;0
13075129;Stolpe auf Usedom;1;0;0;0;1
13075130;Strasburg, Stadt;12;7;0;1;4
13075131;Torgelow, Stadt;16;0;5;9;2
13075132;Torgelow-Holländerei;-;-;-;-;-
13075133;Trassenheide;12;2;4;0;6
13075134;Tutow;0;0;0;-1;1
13075135;Ückeritz;12;3;5;2;2
13075136;Ueckermünde, Stadt;11;0;4;2;5
13075137;Usedom, Stadt;8;2;1;1;4
13075138;Viereck;1;0;0;0;1
13075139;Vogelsang-Warsin;2;0;0;1;1
13075140;Völschow;1;0;0;0;1
13075141;Wackerow;3;0;0;1;2
13075142;Weitenhagen;5;1;1;0;3
13075143;Wilhelmsburg;2;0;0;0;2
13075144;Wolgast, Stadt;7;0;0;0;7
13075145;Wrangelsburg;2;1;1;0;0
13075146;Wusterhusen;2;0;-1;2;1
13075147;Zemitz;0;0;0;0;0
13075148;Zempin;8;1;2;2;3
13075149;Zerrenthin;1;0;0;0;1
13075150;Ziethen;1;0;0;0;1
13075151;Zinnowitz;9;2;5;1;1
13075152;Zirchow;7;0;2;5;0
13075153;Züsedom;-;-;-;-;-
13075154;Züssow;2;0;1;-1;2
13075155;Neetzow-Liepen;0;0;0;0;0
13076001;Alt Krenzlin;0;0;0;0;0
13076002;Alt Zachun;3;0;0;1;2
13076003;Balow;0;0;0;0;0
13076004;Bandenitz;0;0;0;0;0
13076005;Banzkow;1;0;0;-1;2
13076006;Barkhagen;0;0;0;0;0
13076007;Barnin;0;0;0;0;0
13076008;Belsch;0;0;0;0;0
13076009;Bengerstorf;0;0;0;0;0
13076010;Besitz;1;0;0;0;1
13076011;Blankenberg;0;0;0;0;0
13076012;Blievenstorf;1;0;0;0;1
13076013;Bobzin;0;0;0;0;0
13076014;Boizenburg/Elbe, Stadt;21;4;2;10;5
13076015;Borkow;0;0;0;0;0
13076016;Brahlstorf;0;0;0;0;0
13076017;Brenz;0;0;0;0;0
13076018;Bresegard bei Eldena;0;0;0;0;0
13076019;Bresegard bei Picher;0;0;0;0;0
13076020;Brüel, Stadt;2;0;0;0;2
13076021;Brunow;0;0;0;0;0
13076022;Buchberg;-;-;-;-;-
13076023;Bülow;0;0;0;0;0
13076024;Cambs;0;0;0;0;0
13076025;Crivitz, Stadt;4;-1;1;0;4
13076026;Dabel;3;0;0;0;3
13076027;Dambeck;0;0;0;0;0
13076028;Damm;-;-;-;-;-
13076029;Demen;1;0;0;0;1
13076030;Dersenow;0;0;0;0;0
13076031;Diestelow;-;-;-;-;-
13076032;Dobbertin;1;0;1;-1;1
13076033;Dobin am See;6;0;1;2;3
13076034;Dömitz, Stadt;3;0;0;0;3
13076035;Domsühl;3;0;0;0;3
13076036;Dümmer;1;0;0;1;0
13076037;Eldena;1;1;0;0;0
13076038;Friedrichsruhe;3;0;0;2;1
13076039;Gallin;1;0;0;0;1
13076040;Gallin-Kuppentin;2;1;0;1;0
13076041;Gammelin;1;0;0;0;1
13076042;Ganzlin;-;-;-;-;-
13076043;Gischow;0;0;0;0;0
13076044;Gneven;5;5;0;0;0
13076045;Godern;-;-;-;-;-
13076046;Göhlen;1;0;0;1;0
13076048;Goldberg, Stadt;-16;0;0;-16;0
13076049;Gorlosen;1;0;0;0;1
13076050;Grabow, Stadt;-4;-12;6;0;2
13076051;Granzin;0;0;0;-1;1
13076052;Grebbin;-;-;-;-;-
13076053;Grebs-Niendorf;0;0;0;0;0
13076054;Gresse;2;0;0;1;1
13076055;Greven;2;0;1;0;1
13076056;Groß Godems;1;0;0;0;1
13076057;Groß Krams;0;0;0;0;0
13076058;Groß Laasch;3;0;0;1;2
13076059;Groß Niendorf;-;-;-;-;-
13076060;Hagenow, Stadt;6;0;0;0;6
13076061;Herzberg;-;-;-;-;-
13076062;Hohen Pritz;1;0;0;0;1
13076063;Holthusen;2;0;0;1;1
13076064;Hoort;0;0;0;0;0
13076065;Hülseburg;0;0;0;0;0
13076066;Karbow-Vietlübbe;-;-;-;-;-
13076067;Karenz;0;0;0;0;0
13076068;Karrenzin;0;0;0;0;0
13076069;Karstädt;0;0;0;0;0
13076070;Kirch Jesar;1;0;0;0;1
13076071;Klein Rogahn;1;0;0;0;1
13076072;Kobrow;1;0;0;0;1
13076073;Kogel;0;0;0;0;0
13076074;Körchow;-;-;-;-;-
13076075;Kreien;0;0;0;0;0
13076076;Kremmin;0;0;0;1;-1
13076077;Kritzow;2;0;0;0;2
13076078;Kuhlen-Wendorf;0;0;-1;1;0
13076079;Kuhstorf;4;0;-1;1;4
13076080;Langen Brütz;1;0;0;0;1
13076081;Langen Jarchow;0;0;0;0;0
13076082;Leezen;7;0;0;3;4
13076083;Lehsen;-;-;-;-;-
13076084;Leussow;0;0;0;0;0
13076085;Lewitzrand;1;0;0;0;1
13076086;Lübesse;0;0;0;0;0
13076087;Lüblow;1;0;0;0;1
13076088;Lübtheen, Stadt;2;0;0;1;1
13076089;Lübz, Stadt;4;0;3;1;0
13076090;Ludwigslust, Stadt;17;0;3;5;9
13076091;Lutheran;-;-;-;-;-
13076092;Lüttow-Valluhn;1;0;0;1;0
13076093;Malk Göhren;0;0;0;0;0
13076094;Malliß;0;0;0;0;0
13076095;Marnitz;0;0;0;0;0
13076096;Mestlin;0;0;0;0;0
13076097;Milow;0;0;0;0;0
13076098;Möllenbeck;0;0;0;0;0
13076099;Moraas;0;0;0;0;0
13076100;Muchow;0;0;0;0;0
13076101;Mustin;0;0;0;0;0
13076102;Neu Gülze;2;0;0;0;2
13076103;Neu Kaliß;2;-1;0;1;2
13076104;Neu Poserin;-3;0;0;1;-4
13076105;Neustadt-Glewe, Stadt;13;2;5;3;3
13076106;Nostorf;6;0;0;0;6
13076107;Pampow;10;0;0;4;6
13076108;Parchim, Stadt;15;2;6;2;5
13076109;Passow;2;0;0;0;2
13076110;Pätow-Steegen;2;0;0;0;2
13076111;Picher;1;0;0;0;1
13076112;Pinnow;3;-1;0;1;3
13076113;Plate;1;0;-1;2;0
13076114;Plau am See, Stadt;12;4;3;2;3
13076115;Prislich;0;0;0;0;0
13076116;Pritzier;0;0;0;0;0
13076117;Raben Steinfeld;0;0;0;0;0
13076118;Rastow;7;0;1;2;4
13076119;Redefin;0;0;-1;0;1
13076120;Rom;0;0;0;0;0
13076121;Schossin;0;0;0;0;0
13076122;Schwanheide;0;0;0;0;0
13076123;Setzin;0;0;0;0;0
13076124;Severin;-;-;-;-;-
13076125;Siggelkow;2;0;0;1;1
13076126;Spornitz;1;0;0;0;1
13076127;Steesow;0;0;0;0;0
13076128;Sternberg, Stadt;2;-1;1;1;1
13076129;Stolpe;0;0;0;0;0
13076130;Stralendorf;2;0;0;0;2
13076131;Strohkirchen;1;0;0;1;0
13076132;Suckow;1;0;0;1;0
13076133;Sukow;3;0;0;1;2
13076134;Sülstorf;1;0;0;0;1
13076135;Techentin;1;0;0;-1;2
13076136;Teldau;2;0;0;2;0
13076137;Tessenow;0;0;0;0;0
13076138;Tessin b. Boizenburg;1;0;0;0;1
13076139;Toddin;0;0;0;0;0
13076140;Tramm;0;0;0;0;0
13076141;Uelitz;0;0;0;0;0
13076142;Vellahn;1;0;0;1;0
13076143;Vielank;2;1;0;0;1
13076144;Wahlstorf;-;-;-;-;-
13076145;Warlitz;0;0;0;0;0
13076146;Warlow;0;0;0;0;0
13076147;Warsow;2;0;0;0;2
13076148;Weitendorf;0;0;1;-1;0
13076149;Wendisch Priborn;-;-;-;-;-
13076150;Wendisch Waren;-;-;-;-;-
13076151;Werder;0;0;0;0;0
13076152;Wittenburg, Stadt;14;6;1;1;6
13076153;Wittendörp;2;0;0;1;1
13076154;Wittenförden;0;0;0;-1;1
13076155;Witzin;0;0;0;0;0
13076156;Wöbbelin;1;0;0;0;1
13076157;Zahrensdorf;0;0;0;0;0
13076158;Zapel;0;0;0;0;0
13076159;Zarrentin am Schaalsee, Stadt;39;9;7;5;18
13076160;Ziegendorf;0;0;0;0;0
13076161;Zierzow;0;0;0;0;0
13076162;Zölkow;0;0;0;0;0
13076163;Zülow;0;0;0;0;0
13076164;Obere Warnow;0;0;0;0;0
13076165;Gehlsbach;0;0;0;0;0
13076166;Ganzlin;0;0;0;0;0
13076167;Kloster Tempzin;-;-;-;-;-
14161000;Chemnitz, Kreisfreie Stadt;-;-;-;-;-
14166000;Plauen, Kreisfreie Stadt;-;-;-;-;-
14167000;Zwickau, Kreisfreie Stadt;-;-;-;-;-
14171000;Annaberg, Landkreis;-;-;-;-;-
14173000;Chemnitzer Land, Landkreis;-;-;-;-;-
14177000;Freiberg, Landkreis;-;-;-;-;-
14178000;Vogtlandkreis;-;-;-;-;-
14181000;Mittlerer Erzgebirgskreis;-;-;-;-;-
14182000;Mittweida, Landkreis;-;-;-;-;-
14188000;Stollberg, Landkreis;-;-;-;-;-
14191000;Aue-Schwarzenberg, Landkreis;-;-;-;-;-
14193000;Zwickauer Land, Landkreis;-;-;-;-;-
14262000;Dresden, Kreisfreie Stadt;-;-;-;-;-
14263000;Görlitz, Kreisfreie Stadt;-;-;-;-;-
14264000;Hoyerswerda, Kreisfreie Stadt;-;-;-;-;-
14272000;Bautzen, Landkreis;-;-;-;-;-
14280000;Meißen, Landkreis;-;-;-;-;-
14284000;Niederschlesischer Oberlausitzkreis;-;-;-;-;-
14285000;Riesa-Großenhain, Landkreis;-;-;-;-;-
14286000;Löbau-Zittau, Landkreis;-;-;-;-;-
14287000;Sächsische Schweiz, Landkreis;-;-;-;-;-
14290000;Weißeritzkreis;-;-;-;-;-
14292000;Kamenz, Landkreis;-;-;-;-;-
14365000;Leipzig, Kreisfreie Stadt;-;-;-;-;-
14374000;Delitzsch, Landkreis;-;-;-;-;-
14375000;Döbeln, Landkreis;-;-;-;-;-
14379000;Leipziger Land, Landkreis;-;-;-;-;-
14383000;Muldentalkreis;-;-;-;-;-
14389000;Torgau-Oschatz, Landkreis;-;-;-;-;-
14511000;Chemnitz, Stadt;355;-95;41;151;258
14521010;Amtsberg;10;0;0;0;10
14521020;Annaberg-Buchholz, Stadt;18;-1;3;-1;17
14521030;Aue, Stadt;8;-1;-1;6;4
14521040;Auerbach;1;1;0;-2;2
14521050;Bad Schlema;21;0;4;9;8
14521060;Bärenstein;0;0;-1;0;1
14521070;Bernsbach;-;-;-;-;-
14521080;Bockau;3;1;1;1;0
14521090;Börnichen/Erzgeb.;12;9;2;0;1
14521100;Borstendorf;-;-;-;-;-
14521110;Breitenbrunn/Erzgeb.;3;-1;-1;3;2
14521120;Burkhardtsdorf;3;0;1;-3;5
14521130;Crottendorf;5;0;0;3;2
14521140;Deutschneudorf;0;0;0;0;0
14521150;Drebach;5;-1;0;1;5
14521160;Ehrenfriedersdorf, Stadt;7;2;0;0;5
14521170;Eibenstock, Stadt;32;23;1;0;8
14521180;Elterlein, Stadt;5;0;1;0;4
14521190;Erlbach-Kirchberg;-;-;-;-;-
14521200;Gelenau/Erzgeb.;4;1;-2;2;3
14521210;Geyer, Stadt;2;0;0;0;2
14521220;Gornau/Erzgeb.;4;0;0;0;4
14521230;Gornsdorf;0;0;0;0;0
14521240;Großolbersdorf;5;0;1;2;2
14521250;Großrückerswalde;3;0;0;2;1
14521260;Grünhain-Beierfeld, Stadt;6;0;0;2;4
14521270;Grünhainichen;2;0;0;0;2
14521280;Heidersdorf;0;0;0;0;0
14521290;Hohndorf;2;0;0;0;2
14521300;Hormersdorf;-;-;-;-;-
14521310;Jahnsdorf/Erzgeb.;6;0;1;1;4
14521320;Johanngeorgenstadt, Stadt;0;0;-1;1;0
14521330;Jöhstadt, Stadt;12;0;2;8;2
14521340;Königswalde;3;0;-1;0;4
14521350;Lauter/Sa., Stadt;-;-;-;-;-
14521355;Lauter-Bernsbach, Stadt;17;3;4;1;9
14521360;Lengefeld, Stadt;-;-;-;-;-
14521370;Lößnitz, Stadt;8;0;1;2;5
14521380;Lugau/Erzgeb., Stadt;9;0;0;3;6
14521390;Marienberg, Stadt;6;2;-13;1;16
14521400;Mildenau;9;0;-1;3;7
14521410;Neukirchen/Erzgeb.;9;1;0;-2;10
14521420;Niederdorf;2;0;0;0;2
14521430;Niederwürschnitz;5;0;-1;2;4
14521440;Oberwiesenthal, Kurort, Stadt;2;1;0;2;-1
14521450;Oelsnitz/Erzgeb., Stadt;23;0;-2;3;22
14521460;Olbernhau, Stadt;11;0;-1;3;9
14521470;Pfaffroda;2;0;0;1;1
14521480;Pobershau;-;-;-;-;-
14521490;Pockau;-;-;-;-;-
14521495;Pockau-Lengefeld, Stadt;8;3;-3;-1;9
14521500;Raschau-Markersbach;11;4;4;1;2
14521510;Scheibenberg, Stadt;2;0;-1;0;3
14521520;Schlettau, Stadt;0;-1;-1;1;1
14521530;Schneeberg, Stadt;20;3;6;5;6
14521540;Schönheide;3;0;-1;1;3
14521550;Schwarzenberg/Erzgeb., Stadt;7;1;-1;-1;8
14521560;Sehmatal;7;0;-1;4;4
14521570;Seiffen/Erzgeb., Kurort;2;0;-1;2;1
14521580;Sosa;-;-;-;-;-
14521590;Stollberg/Erzgeb., Stadt;20;-1;8;7;6
14521600;Stützengrün;0;0;0;0;0
14521610;Tannenberg;2;0;0;0;2
