GENESIS-Tabelle: 42111-01-04-5-B
Verarbeitendes Gewerbe, Bergbau und Gewinnung von Steinen;;;;;
und Erden: Betriebe, Beschäftigte - Stichtag: 30.09. -;;;;;
regionale Ebenen;;;;;
Verarbeitendes Gewerbe - Jahre ab 2009 mit WZ2008;;;;;
;;;Betriebe;Beschäftigte;Bruttoentgelte
;;;Anzahl;Anzahl;Tsd. EUR
30.09.2010;0714004105;Nieder-Kostenz;0;0;0
30.09.2010;0714004107;Niedersohren;0;0;0
30.09.2010;0714004109;Niederweiler, Hunsrück;0;0;0
30.09.2010;0714004111;Ober Kostenz;0;0;0
30.09.2010;0714004120;Raversbeuren;0;0;0
30.09.2010;0714004122;Reckershausen;0;0;0
30.09.2010;0714004128;Rödelhausen;0;0;0
30.09.2010;0714004129;Rödern;0;0;0
30.09.2010;0714004130;Rohrbach, Hunsrück;0;0;0
30.09.2010;0714004135;Schlierschied;0;0;0
30.09.2010;0714004141;Schwarzen;0;0;0
30.09.2010;0714004145;Sohren;2;.;.
30.09.2010;0714004146;Sohrschied;0;0;0
30.09.2010;0714004151;Todenroth;0;0;0
30.09.2010;0714004154;Unzenberg;0;0;0
30.09.2010;0714004159;Wahlenau;0;0;0
30.09.2010;0714004163;Womrath;0;0;0
30.09.2010;0714004164;Woppenroth;0;0;0
30.09.2010;0714004165;Würrich;0;0;0
30.09.2010;0714005;Rheinböllen, Verbandsgem.;9;1255;49651
30.09.2010;0714005003;Argenthal;2;.;.
30.09.2010;0714005011;Benzweiler;0;0;0
30.09.2010;0714005027;Dichtelbach;0;0;0
30.09.2010;0714005035;Ellern (Hunsrück);1;.;.
30.09.2010;0714005037;Erbach, Hunsrück;0;0;0
30.09.2010;0714005068;Kisselbach;0;0;0
30.09.2010;0714005085;Liebshausen;0;0;0
30.09.2010;0714005096;Mörschbach;0;0;0
30.09.2010;0714005125;Rheinböllen;6;.;.
30.09.2010;0714005127;Riesweiler;0;0;0
30.09.2010;0714005138;Schnorbach;0;0;0
30.09.2010;0714005148;Steinbach, Hunsrück;0;0;0
30.09.2010;0714006;Sankt Goar-Oberwesel, Verbandsgem.;2;.;.
30.09.2010;0714006025;Damscheid;0;0;0
30.09.2010;0714006080;Laudert;1;.;.
30.09.2010;0714006104;Niederburg;0;0;0
30.09.2010;0714006112;Oberwesel;0;0;0
30.09.2010;0714006116;Perscheid;0;0;0
30.09.2010;0714006133;Sankt Goar;0;0;0
30.09.2010;0714006155;Urbar b St Goar;0;0;0
30.09.2010;0714006161;Wiebelsheim;1;.;.
30.09.2010;0714007;Simmern/Hunsrück, Verbandsgem.;14;1897;75116
30.09.2010;0714007002;Altweidelbach;0;0;0
30.09.2010;0714007008;Belgweiler;0;0;0
30.09.2010;0714007012;Bergenhausen;0;0;0
30.09.2010;0714007015;Biebern;0;0;0
30.09.2010;0714007020;Bubach;0;0;0
30.09.2010;0714007023;Budenbach;0;0;0
30.09.2010;0714007039;Fronhofen;0;0;0
30.09.2010;0714007056;Holzbach;0;0;0
30.09.2010;0714007058;Horn;0;0;0
30.09.2010;0714007065;Keidelheim;0;0;0
30.09.2010;0714007070;Klosterkumbd;1;.;.
30.09.2010;0714007076;Külz (Hunsrück);0;0;0
30.09.2010;0714007077;Kümbdchen;0;0;0
30.09.2010;0714007079;Laubach b Kastellaun;0;0;0
30.09.2010;0714007092;Mengerschied;0;0;0
30.09.2010;0714007099;Mutterschied;0;0;0
30.09.2010;0714007100;Nannhausen;0;0;0
30.09.2010;0714007101;Neuerkirch;0;0;0
30.09.2010;0714007106;Niederkumbd;1;.;.
30.09.2010;0714007113;Ohlweiler;0;0;0
30.09.2010;0714007115;Oppertshausen;0;0;0
30.09.2010;0714007118;Pleizenhausen;0;0;0
30.09.2010;0714007119;Ravengiersburg;0;0;0
30.09.2010;0714007121;Rayerschied;0;0;0
30.09.2010;0714007123;Reich;0;0;0
30.09.2010;0714007126;Riegenroth;0;0;0
30.09.2010;0714007134;Sargenroth;1;.;.
30.09.2010;0714007139;Schönborn, Hunsrück;0;0;0
30.09.2010;0714007144;Simmern/Hunsrück;11;.;.
30.09.2010;0714007150;Tiefenbach, Hunsrück;0;0;0
30.09.2010;0714007158;Wahlbach;0;0;0
30.09.2010;0714007166;Wüschheim;0;0;0
30.09.2010;0714100075;Lahnstein, verbandsfr. Gemeinde;12;1766;66820
30.09.2010;0714101;Bad Ems, Verbandsgem.;9;454;14467
30.09.2010;0714101006;Bad Ems;5;.;.
30.09.2010;0714101008;Becheln;0;0;0
30.09.2010;0714101025;Dausenau;1;.;.
30.09.2010;0714101041;Fachbach;2;.;.
30.09.2010;0714101044;Frücht;0;0;0
30.09.2010;0714101071;Kemmenau;0;0;0
30.09.2010;0714101086;Miellen;0;0;0
30.09.2010;0714101098;Nievern;1;.;.
30.09.2010;0714101201;Arzbach;0;0;0
30.09.2010;0714102;Braubach, Verbandsgem.;1;.;.
30.09.2010;0714102023;Dachsenhausen;0;0;0
30.09.2010;0714102042;Filsen;0;0;0
30.09.2010;0714102066;Kamp-Bornhofen;0;0;0
30.09.2010;0714102108;Osterspai;0;0;0
30.09.2010;0714102501;Braubach;1;.;.
30.09.2010;0714103;Diez, Verbandsgem.;20;1569;48370
30.09.2010;0714103002;Altendiez;1;.;.
30.09.2010;0714103005;Aull;0;0;0
30.09.2010;0714103014;Birlenbach;1;.;.
30.09.2010;0714103021;Charlottenberg;0;0;0
30.09.2010;0714103022;Cramberg;0;0;0
30.09.2010;0714103029;Diez;12;.;.
30.09.2010;0714103030;Dörnberg;0;0;0
30.09.2010;0714103038;Eppenrod;0;0;0
30.09.2010;0714103045;Geilnau;0;0;0
30.09.2010;0714103049;Gückingen;1;.;.
30.09.2010;0714103052;Hambach;0;0;0
30.09.2010;0714103053;Heistenbach;0;0;0
30.09.2010;0714103057;Hirschberg, Rhein-Lahn-Kreis;0;0;0
30.09.2010;0714103059;Holzappel;1;.;.
30.09.2010;0714103061;Holzheim, Rhein-Lahn-Kreis;1;.;.
30.09.2010;0714103062;Horhausen, Rhein-Lahn-Kreis;0;0;0
30.09.2010;0714103064;Isselbach;0;0;0
30.09.2010;0714103076;Langenscheid;0;0;0
30.09.2010;0714103077;Laurenburg;1;.;.
30.09.2010;0714103124;Scheidt;0;0;0
30.09.2010;0714103130;Steinsberg;1;.;.
30.09.2010;0714103133;Wasenbach;0;0;0
30.09.2010;0714103503;Balduinstein;1;.;.
30.09.2010;0714104;Hahnstätten, Verbandsgem.;1;.;.
30.09.2010;0714104020;Burgschwalbach;0;0;0
30.09.2010;0714104043;Flacht;0;0;0
30.09.2010;0714104051;Hahnstätten;1;.;.
30.09.2010;0714104065;Kaltenholzhausen;0;0;0
30.09.2010;0714104081;Lohrheim;0;0;0
30.09.2010;0714104089;Mudershausen;0;0;0
30.09.2010;0714104093;Netzbach;0;0;0
30.09.2010;0714104095;Niederneisen;0;0;0
30.09.2010;0714104102;Oberneisen;0;0;0
30.09.2010;0714104125;Schiesheim;0;0;0
30.09.2010;0714105;Katzenelnbogen, Verbandsgem.;4;.;.
30.09.2010;0714105001;Allendorf, Rhein-Lahn-Kreis;0;0;0
30.09.2010;0714105010;Berghausen;0;0;0
30.09.2010;0714105011;Berndroth;0;0;0
30.09.2010;0714105013;Biebrich;0;0;0
30.09.2010;0714105018;Bremberg;0;0;0
30.09.2010;0714105032;Dörsdorf;0;0;0
30.09.2010;0714105034;Ebertshausen;0;0;0
30.09.2010;0714105036;Eisighofen;0;0;0
30.09.2010;0714105039;Ergeshausen;0;0;0
30.09.2010;0714105050;Gutenacker;1;.;.
30.09.2010;0714105054;Herold;0;0;0
30.09.2010;0714105068;Katzenelnbogen;2;.;.
30.09.2010;0714105073;Klingelbach;0;0;0
30.09.2010;0714105074;Kördorf;0;0;0
30.09.2010;0714105088;Mittelfischbach;0;0;0
30.09.2010;0714105096;Niedertiefenbach;0;0;0
30.09.2010;0714105101;Oberfischbach;0;0;0
30.09.2010;0714105113;Reckenroth;0;0;0
30.09.2010;0714105117;Rettert;0;0;0
30.09.2010;0714105118;Roth, Rhein-Lahn-Kreis;0;0;0
30.09.2010;0714105126;Schönborn, Rhein-Lahn-Kreis;1;.;.
30.09.2010;0714106;Nassau, Verbandsgem.;8;.;.
30.09.2010;0714106003;Attenhausen;0;0;0
30.09.2010;0714106026;Dessighofen;0;0;0
30.09.2010;0714106027;Dienethal;0;0;0
30.09.2010;0714106033;Dornholzhausen;0;0;0
30.09.2010;0714106046;Geisig;0;0;0
30.09.2010;0714106058;Hömberg;0;0;0
30.09.2010;0714106082;Lollschied;0;0;0
30.09.2010;0714106087;Misselberg;0;0;0
30.09.2010;0714106091;Nassau;5;.;.
30.09.2010;0714106103;Obernhof;0;0;0
30.09.2010;0714106106;Oberwies;0;0;0
30.09.2010;0714106111;Pohl;0;0;0
30.09.2010;0714106127;Schweighausen;0;0;0
30.09.2010;0714106128;Seelbach b Nassau, Lahn;1;.;.
30.09.2010;0714106129;Singhofen;2;.;.
30.09.2010;0714106132;Sulzbach, Rhein-Lahn-Kreis;0;0;0
30.09.2010;0714106135;Weinähr;0;0;0
30.09.2010;0714106139;Winden, Rhein-Lahn-Kreis;0;0;0
30.09.2010;0714106141;Zimmerschied;0;0;0
30.09.2010;0714107;Nastätten, Verbandsgem.;11;1259;.
30.09.2010;0714107009;Berg, Taunus;0;0;0
30.09.2010;0714107012;Bettendorf;0;0;0
30.09.2010;0714107015;Bogel;0;0;0
30.09.2010;0714107019;Buch, Taunus;0;0;0
30.09.2010;0714107035;Ehr;0;0;0
30.09.2010;0714107037;Endlichhofen;0;0;0
30.09.2010;0714107040;Eschbach b Nastätten;0;0;0
30.09.2010;0714107047;Gemmerich;0;0;0
30.09.2010;0714107055;Himmighofen;0;0;0
30.09.2010;0714107060;Holzhausen an der Haide;1;.;.
30.09.2010;0714107063;Hunzel;0;0;0
30.09.2010;0714107067;Kasdorf;0;0;0
30.09.2010;0714107070;Kehlbach;0;0;0
30.09.2010;0714107078;Lautert;2;.;.
30.09.2010;0714107080;Lipporn;0;0;0
30.09.2010;0714107084;Marienfels;0;0;0
30.09.2010;0714107085;Miehlen;6;.;.
30.09.2010;0714107092;Nastätten;1;.;.
30.09.2010;0714107094;Niederbachheim;0;0;0
30.09.2010;0714107097;Niederwallmenach;1;.;.
30.09.2010;0714107100;Oberbachheim;0;0;0
30.09.2010;0714107104;Obertiefenbach;0;0;0
30.09.2010;0714107105;Oberwallmenach;0;0;0
30.09.2010;0714107107;Oelsberg;0;0;0
30.09.2010;0714107110;Hainau;0;0;0
30.09.2010;0714107116;Rettershain;0;0;0
30.09.2010;0714107120;Ruppertshofen, Taunus;0;0;0
30.09.2010;0714107131;Strüth;0;0;0
30.09.2010;0714107134;Weidenbach, Taunus;0;0;0
30.09.2010;0714107137;Welterod;0;0;0
30.09.2010;0714107140;Winterwerb;0;0;0
30.09.2010;0714107502;Diethardt;0;0;0
30.09.2010;0714108;Loreley, Verbandsgem.;3;.;.
30.09.2010;0714108004;Auel;0;0;0
30.09.2010;0714108016;Bornich;1;.;.
30.09.2010;0714108024;Dahlheim;0;0;0
30.09.2010;0714108031;Dörscheid;0;0;0
30.09.2010;0714108069;Kaub;0;0;0
30.09.2010;0714108072;Kestert;0;0;0
30.09.2010;0714108079;Lierschied;0;0;0
30.09.2010;0714108083;Lykershausen;0;0;0
30.09.2010;0714108099;Nochern;0;0;0
30.09.2010;0714108109;Patersberg;0;0;0
30.09.2010;0714108112;Prath;0;0;0
30.09.2010;0714108114;Reichenberg, Rhein-Lahn-Kreis;0;0;0
30.09.2010;0714108115;Reitzenhain;0;0;0
30.09.2010;0714108121;Sankt Goarshausen;0;0;0
30.09.2010;0714108122;Sauerthal;0;0;0
30.09.2010;0714108136;Weisel;2;.;.
30.09.2010;0714108138;Weyer;0;0;0
30.09.2010;0714109;Loreley, Verbandsgem.;-;-;-
30.09.2010;0714109004;Auel;-;-;-
30.09.2010;0714109016;Bornich;-;-;-
30.09.2010;0714109023;Dachsenhausen;-;-;-
30.09.2010;0714109024;Dahlheim;-;-;-
30.09.2010;0714109031;Dörscheid;-;-;-
30.09.2010;0714109042;Filsen;-;-;-
30.09.2010;0714109066;Kamp-Bornhofen;-;-;-
30.09.2010;0714109069;Kaub, Stadt;-;-;-
30.09.2010;0714109072;Kestert;-;-;-
30.09.2010;0714109079;Lierschied;-;-;-
30.09.2010;0714109083;Lykershausen;-;-;-
30.09.2010;0714109099;Nochern;-;-;-
30.09.2010;0714109108;Osterspai;-;-;-
30.09.2010;0714109109;Patersberg;-;-;-
30.09.2010;0714109112;Prath;-;-;-
30.09.2010;0714109114;Reichenberg;-;-;-
30.09.2010;0714109115;Reitzenhain;-;-;-
30.09.2010;0714109121;Sankt Goarshausen, Loreleystadt, Stadt;-;-;-
30.09.2010;0714109122;Sauerthal;-;-;-
30.09.2010;0714109136;Weisel;-;-;-
30.09.2010;0714109138;Weyer;-;-;-
30.09.2010;0714109501;Braubach, Stadt;-;-;-
30.09.2010;0714301;Bad Marienberg (Westerwald), Verbandsgem.;32;2624;87961
30.09.2010;0714301206;Bad Marienberg (Westerwald);11;.;.
30.09.2010;0714301211;Bölsberg;0;0;0
30.09.2010;0714301216;Dreisbach;1;.;.
30.09.2010;0714301222;Fehl-Ritzhausen;0;0;0
30.09.2010;0714301227;Großseifen;0;0;0
30.09.2010;0714301231;Hahn bei Marienberg;1;.;.
30.09.2010;0714301234;Hardt, Westerwald;0;0;0
30.09.2010;0714301243;Hof;2;.;.
30.09.2010;0714301248;Kirburg;1;.;.
30.09.2010;0714301253;Langenbach bei Kirburg;2;.;.
30.09.2010;0714301255;Lautzenbrücken;0;0;0
30.09.2010;0714301264;Mörlen;0;0;0
30.09.2010;0714301270;Neunkhausen;1;.;.
30.09.2010;0714301277;Nisterau;2;.;.
30.09.2010;0714301279;Nistertal;5;.;.
30.09.2010;0714301280;Norken;2;.;.
30.09.2010;0714301297;Stockhausen-Illfurth;0;0;0
30.09.2010;0714301300;Unnau;4;.;.
30.09.2010;0714302;Hachenburg, Verbandsgem.;23;1347;41194
30.09.2010;0714302202;Alpenrod;5;.;.
30.09.2010;0714302204;Astert;0;0;0
30.09.2010;0714302205;Atzelgift;1;.;.
30.09.2010;0714302212;Borod;0;0;0
30.09.2010;0714302215;Dreifelden;0;0;0
30.09.2010;0714302223;Gehlert;1;.;.
30.09.2010;0714302225;Giesenhausen;0;0;0
30.09.2010;0714302229;Hachenburg;6;.;.
30.09.2010;0714302235;Hattert;1;.;.
30.09.2010;0714302236;Heimborn;0;0;0
30.09.2010;0714302240;Heuzert;0;0;0
30.09.2010;0714302241;Höchstenbach;1;.;.
30.09.2010;0714302250;Kroppach;1;.;.
30.09.2010;0714302252;Kundert;0;0;0
30.09.2010;0714302257;Limbach, Westerwald;0;0;0
30.09.2010;0714302258;Linden, Westerwald;0;0;0
30.09.2010;0714302259;Lochum;0;0;0
30.09.2010;0714302260;Luckenbach;2;.;.
30.09.2010;0714302261;Marzhausen;0;0;0
30.09.2010;0714302262;Merkelbach;0;0;0
30.09.2010;0714302265;Mörsbach;0;0;0
30.09.2010;0714302267;Mudenbach;0;0;0
30.09.2010;0714302268;Mündersbach;2;.;.
30.09.2010;0714302269;Müschenbach;1;.;.
30.09.2010;0714302276;Nister;1;.;.
30.09.2010;0714302287;Roßbach, Westerwald;0;0;0
30.09.2010;0714302294;Steinebach an der Wied;0;0;0
30.09.2010;0714302296;Stein-Wingert;0;0;0
30.09.2010;0714302299;Streithausen;1;.;.
30.09.2010;0714302301;Wahlrod;0;0;0
30.09.2010;0714302306;Welkenbach;0;0;0
30.09.2010;0714302310;Wied;0;0;0
30.09.2010;0714302313;Winkelbach;0;0;0
30.09.2010;0714303;Höhr-Grenzhausen, Verbandsgem.;12;1341;42147
30.09.2010;0714303030;Hilgert;0;0;0
30.09.2010;0714303031;Hillscheid;5;.;.
30.09.2010;0714303032;Höhr-Grenzhausen;7;.;.
30.09.2010;0714303040;Kammerforst, Westerwald;0;0;0
30.09.2010;0714304;Montabaur, Verbandsgem.;28;2085;76193
30.09.2010;0714304005;Boden;2;.;.
30.09.2010;0714304008;Daubach, Westerwald;0;0;0
30.09.2010;0714304013;Eitelborn;0;0;0
30.09.2010;0714304020;Gackenbach;1;.;.
30.09.2010;0714304021;Girod;1;.;.
30.09.2010;0714304023;Görgeshausen;1;.;.
30.09.2010;0714304024;Großholbach;0;0;0
30.09.2010;0714304026;Heilberscheid;0;0;0
30.09.2010;0714304027;Heiligenroth;2;.;.
30.09.2010;0714304033;Holler;0;0;0
30.09.2010;0714304034;Horbach, Westerwald;0;0;0
30.09.2010;0714304036;Hübingen;0;0;0
30.09.2010;0714304039;Kadenbach;0;0;0
30.09.2010;0714304048;Montabaur;11;.;.
30.09.2010;0714304051;Nentershausen, Westerwald;7;.;.
30.09.2010;0714304052;Neuhäusel;0;0;0
30.09.2010;0714304053;Niederelbert;0;0;0
30.09.2010;0714304054;Niedererbach;0;0;0
30.09.2010;0714304055;Nomborn;0;0;0
30.09.2010;0714304057;Oberelbert;0;0;0
30.09.2010;0714304065;Ruppach-Goldhausen;3;.;.
30.09.2010;0714304071;Simmern;0;0;0
30.09.2010;0714304072;Stahlhofen;0;0;0
30.09.2010;0714304077;Untershausen;0;0;0
30.09.2010;0714304079;Welschneudorf;0;0;0
30.09.2010;0714305;Ransbach-Baumbach, Verbandsgem.;18;1233;42372
30.09.2010;0714305001;Alsbach;0;0;0
30.09.2010;0714305006;Breitenau, Westerwald;0;0;0
30.09.2010;0714305007;Caan;0;0;0
30.09.2010;0714305009;Deesen;0;0;0
30.09.2010;0714305038;Hundsdorf;0;0;0
30.09.2010;0714305050;Nauort;0;0;0
30.09.2010;0714305059;Oberhaid, Westerwald;0;0;0
30.09.2010;0714305062;Ransbach-Baumbach;17;.;.
30.09.2010;0714305068;Sessenbach;1;.;.
30.09.2010;0714305082;Wirscheid;0;0;0
30.09.2010;0714305084;Wittgert;0;0;0
30.09.2010;0714306;Rennerod, Verbandsgem.;13;1976;58589
30.09.2010;0714306214;Bretthausen;0;0;0
30.09.2010;0714306218;Elsoff (Westerwald);2;.;.
30.09.2010;0714306237;Hellenhahn-Schellenberg;0;0;0
30.09.2010;0714306244;Homberg, Westerwald;0;0;0
30.09.2010;0714306245;Hüblingen;0;0;0
30.09.2010;0714306246;Irmtraut;0;0;0
30.09.2010;0714306256;Liebenscheid;1;.;.
30.09.2010;0714306271;Neunkirchen, Westerwald;2;.;.
30.09.2010;0714306272;Neustadt/Westerwald;0;0;0
30.09.2010;0714306274;Niederroßbach;0;0;0
30.09.2010;0714306278;Nister-Möhrendorf;0;0;0
30.09.2010;0714306282;Oberrod;0;0;0
30.09.2010;0714306283;Oberroßbach;1;.;.
30.09.2010;0714306285;Rehe;2;.;.
30.09.2010;0714306286;Rennerod;4;.;.
30.09.2010;0714306291;Salzburg;0;0;0
30.09.2010;0714306292;Seck;0;0;0
30.09.2010;0714306295;Stein-Neukirch;0;0;0
30.09.2010;0714306302;Waigandshain;0;0;0
30.09.2010;0714306303;Waldmühlen;0;0;0
30.09.2010;0714306309;Westernohe;1;.;.
30.09.2010;0714306311;Willingen;0;0;0
30.09.2010;0714306315;Zehnhausen bei Rennerod;0;0;0
30.09.2010;0714307;Selters (Westerwald), Verbandsgem.;10;1762;62576
30.09.2010;0714307015;Ellenhausen;0;0;0
30.09.2010;0714307018;Freilingen;0;0;0
30.09.2010;0714307019;Freirachdorf;0;0;0
30.09.2010;0714307022;Goddert;0;0;0
30.09.2010;0714307025;Hartenfels;1;.;.
30.09.2010;0714307029;Herschbach;4;.;.
30.09.2010;0714307041;Krümmel;0;0;0
30.09.2010;0714307044;Marienrachdorf;2;.;.
30.09.2010;0714307045;Maroth;0;0;0
30.09.2010;0714307046;Maxsain;0;0;0
30.09.2010;0714307056;Nordhofen;0;0;0
30.09.2010;0714307061;Quirnbach;0;0;0
30.09.2010;0714307064;Rückeroth;0;0;0
30.09.2010;0714307066;Schenkelberg;0;0;0
30.09.2010;0714307067;Selters (Westerwald);1;.;.
30.09.2010;0714307069;Sessenhausen;1;.;.
30.09.2010;0714307075;Steinen, Westerwald;0;0;0
30.09.2010;0714307078;Vielbach;1;.;.
30.09.2010;0714307085;Wölferlingen;0;0;0
30.09.2010;0714307221;Ewighausen;0;0;0
30.09.2010;0714307305;Weidenhahn;0;0;0
30.09.2010;0714308;Wallmerod, Verbandsgem.;14;691;24620
30.09.2010;0714308011;Dreikirchen;2;.;.
30.09.2010;0714308037;Hundsangen;1;.;.
30.09.2010;0714308058;Obererbach;0;0;0
30.09.2010;0714308074;Steinefrenz;1;.;.
30.09.2010;0714308080;Weroth;1;.;.
30.09.2010;0714308203;Arnshöfen;0;0;0
30.09.2010;0714308208;Berod bei Wallmerod;1;.;.
30.09.2010;0714308210;Bilkheim;0;0;0
30.09.2010;0714308220;Ettinghausen;0;0;0
30.09.2010;0714308232;Hahn am See;0;0;0
30.09.2010;0714308239;Herschbach (Oberwesterwald);2;.;.
30.09.2010;0714308251;Kuhnhöfen;0;0;0
30.09.2010;0714308263;Meudt;2;.;.
30.09.2010;0714308266;Molsberg;0;0;0
30.09.2010;0714308273;Niederahr;2;.;.
30.09.2010;0714308281;Oberahr;0;0;0
30.09.2010;0714308290;Salz, Westerwald;1;.;.
30.09.2010;0714308304;Wallmerod;1;.;.
30.09.2010;0714308316;Zehnhausen bei Wallmerod;0;0;0
30.09.2010;0714308501;Elbingen;0;0;0
30.09.2010;0714308502;Mähren;0;0;0
30.09.2010;0714309;Westerburg, Verbandsgem.;20;1460;45664
30.09.2010;0714309200;Ailertchen;0;0;0
30.09.2010;0714309207;Bellingen, Westerwald;0;0;0
30.09.2010;0714309209;Berzhahn;0;0;0
30.09.2010;0714309213;Brandscheid, Westerwald;0;0;0
30.09.2010;0714309219;Enspel;0;0;0
30.09.2010;0714309224;Gemünden, Westerwald;0;0;0
30.09.2010;0714309226;Girkenroth;0;0;0
30.09.2010;0714309228;Guckheim;0;0;0
30.09.2010;0714309230;Härtlingen;0;0;0
30.09.2010;0714309233;Halbs;0;0;0
30.09.2010;0714309238;Hergenroth;0;0;0
30.09.2010;0714309242;Höhn;3;.;.
30.09.2010;0714309247;Kaden;0;0;0
30.09.2010;0714309249;Kölbingen;0;0;0
30.09.2010;0714309254;Langenhahn;3;.;.
30.09.2010;0714309284;Pottum;0;0;0
30.09.2010;0714309288;Rotenhain;0;0;0
30.09.2010;0714309289;Rothenbach;0;0;0
30.09.2010;0714309293;Stahlhofen am Wiesensee;1;.;.
30.09.2010;0714309298;Stockum-Püschen;1;.;.
30.09.2010;0714309307;Weltersburg;0;0;0
30.09.2010;0714309308;Westerburg;11;.;.
30.09.2010;0714309312;Willmenrod;0;0;0
30.09.2010;0714309314;Winnen;1;.;.
30.09.2010;0714310;Wirges, Verbandsgem.;36;2245;75612
30.09.2010;0714310003;Bannberscheid;1;.;.
30.09.2010;0714310010;Dernbach (Westerwald);1;.;.
30.09.2010;0714310012;Ebernhahn;1;.;.
30.09.2010;0714310028;Helferskirchen;1;.;.
30.09.2010;0714310042;Leuterod;0;0;0
30.09.2010;0714310047;Mogendorf;7;.;.
30.09.2010;0714310049;Moschheim;2;.;.
30.09.2010;0714310060;Ötzingen;4;.;.
30.09.2010;0714310070;Siershahn;8;.;.
30.09.2010;0714310073;Staudt;5;.;.
30.09.2010;0714310081;Wirges;6;.;.
30.09.2010;0714310275;Niedersayn;0;0;0
30.09.2010;07211000;Trier, krsfr. Stadt;61;6607;265094
30.09.2010;0723100134;Wittlich, verbandsfr. Gemeinde;24;4205;130849
30.09.2010;0723100502;Morbach, verbandsfr. Gemeinde;8;.;.
30.09.2010;0723101;Bernkastel-Kues, Verbandsgem.;16;1622;48520
30.09.2010;0723101008;Bernkastel-Kues;8;.;.
30.09.2010;0723101012;Brauneberg;0;0;0
30.09.2010;0723101016;Burgen b Bernkastel-Kues;0;0;0
30.09.2010;0723101030;Erden;0;0;0
30.09.2010;0723101040;Gornhausen;0;0;0
30.09.2010;0723101041;Graach an der Mosel;0;0;0
30.09.2010;0723101056;Hochscheid;1;.;.
30.09.2010;0723101066;Kesten;0;0;0
30.09.2010;0723101070;Kleinich;0;0;0
30.09.2010;0723101071;Kommen;1;.;.
30.09.2010;0723101075;Lieser;0;0;0
30.09.2010;0723101076;Lösnich;0;0;0
30.09.2010;0723101077;Longkamp;0;0;0
30.09.2010;0723101081;Maring-Noviand;1;.;.
30.09.2010;0723101086;Minheim;-;-;-
30.09.2010;0723101087;Monzelfeld;0;0;0
30.09.2010;0723101090;Mülheim (Mosel);3;.;.
30.09.2010;0723101092;Neumagen-Dhron;-;-;-
30.09.2010;0723101105;Piesport;-;-;-
30.09.2010;0723101125;Ürzig;0;0;0
30.09.2010;0723101126;Veldenz;1;.;.
30.09.2010;0723101133;Wintrich;0;0;0
30.09.2010;0723101136;Zeltingen-Rachtig;1;.;.
30.09.2010;0723102;Kröv-Bausendorf, Verbandsgem.;2;.;.
30.09.2010;0723102004;Bausendorf;0;0;0
30.09.2010;0723102005;Bengel;1;.;.
30.09.2010;0723102020;Diefenbach;0;0;0
30.09.2010;0723102033;Flußbach;0;0;0
30.09.2010;0723102057;Hontheim;0;0;0
30.09.2010;0723102067;Kinderbeuern;0;0;0
30.09.2010;0723102068;Kinheim;0;0;0
30.09.2010;0723102072;Kröv;1;.;.
30.09.2010;0723102110;Reil;0;0;0
30.09.2010;0723102132;Willwerscheid;0;0;0
30.09.2010;0723103;Manderscheid, Verbandsgem.;9;673;18808
30.09.2010;0723103009;Bettenfeld;0;0;0
30.09.2010;0723103021;Dierfeld;0;0;0
30.09.2010;0723103025;Eckfeld;0;0;0
30.09.2010;0723103026;Eisenschmitt;0;0;0
30.09.2010;0723103036;Gipperath;0;0;0
30.09.2010;0723103044;Greimerath, Eifel;0;0;0
30.09.2010;0723103046;Großlittgen;3;.;.
30.09.2010;0723103049;Hasborn;0;0;0
30.09.2010;0723103065;Karl;0;0;0
30.09.2010;0723103074;Laufeld;3;.;.
30.09.2010;0723103080;Manderscheid, Eifel;1;.;.
30.09.2010;0723103082;Meerfeld;0;0;0
30.09.2010;0723103091;Musweiler;0;0;0
30.09.2010;0723103095;Niederöfflingen;0;0;0
30.09.2010;0723103096;Niederscheidweiler;0;0;0
30.09.2010;0723103100;Oberöfflingen;0;0;0
30.09.2010;0723103101;Oberscheidweiler;0;0;0
30.09.2010;0723103104;Pantenburg;0;0;0
30.09.2010;0723103114;Schladt;0;0;0
30.09.2010;0723103116;Schwarzenborn, Eifel;0;0;0
30.09.2010;0723103127;Wallscheid;2;.;.
30.09.2010;0723105;Neumagen-Dhron, Verbandsgem.;2;.;.
30.09.2010;0723105086;Minheim;0;0;0
30.09.2010;0723105092;Neumagen-Dhron;0;0;0
30.09.2010;0723105105;Piesport;1;.;.
30.09.2010;0723105207;Trittenheim;1;.;.
30.09.2010;0723106;Thalfang am Erbeskopf, Verbandsgem.;4;688;25091
30.09.2010;0723106006;Berglicht;0;0;0
30.09.2010;0723106017;Burtscheid;0;0;0
30.09.2010;0723106018;Deuselbach;1;.;.
30.09.2010;0723106019;Dhronecken;0;0;0
30.09.2010;0723106032;Etgert;0;0;0
30.09.2010;0723106035;Gielert;0;0;0
30.09.2010;0723106042;Gräfendhron;0;0;0
30.09.2010;0723106054;Hilscheid;0;0;0
30.09.2010;0723106058;Horath;1;.;.
30.09.2010;0723106064;Immert;0;0;0
30.09.2010;0723106078;Lückenburg;0;0;0
30.09.2010;0723106079;Malborn;0;0;0
30.09.2010;0723106083;Merschbach;0;0;0
30.09.2010;0723106093;Neunkirchen, Hunsrück;0;0;0
30.09.2010;0723106112;Rorodt;0;0;0
